page,link,text
https://www.elviajero.com.do/category/politica/page/4,https://www.elviajero.com.do/el-expresidente-leonel-fernandez-califico-de-infamia-y-una-vil-calumnia-las-acusaciones-hechas-en-su-contra-por-el-periodista-peruano-jaime-bayly-de-que-el-habria-recibido-dinero-sucio/,"Santo Domingo, RD

El expresidente Leonel Fernández calificó de infamia y una vil calumnia las acusaciones hechas en su contra por el periodista peruano Jaime Bayly, de que él habría recibido dinero “sucio” en su campaña.

Fernández llamó fabulador al comunicador radicado en Miami y dijo que eso no detendrá su defensa la Constitución y la estabilidad democrática del país.

“Las mentiras lanzadas por un fabulador desde Miami, constituyen una infamia y una vil calumnia que no detendrán nuestra defensa de la Constitución y la estabilidad democrática en la República Dominicana” escribió el exmandatario en su cuenta de Twitter con la etiqueta #CalumniasNoNosDetendrán.

Este martes la honestidad del presidente Fernández fue defendida por su esposa, la vicepresidenta Margarita Cedeño de Fernández, quien afirmó que «si hay una persona honesta, seria y ética es Leonel”

Comparte esto: Twitter

Facebook

"
https://www.elviajero.com.do/category/politica/page/4,https://www.elviajero.com.do/jottin-cury-resolucion-jce-que-prohibe-proselitismo-no-aplica-a-jovenes-caminaron-por-el-respeto-a-la-constitucion/,"En opinión del abogado Jottin Cury hijo, la suspensión de las actividades proselitistas, ordenada por la resolución No. 10-2019, adoptada por la Junta Central Electoral el día 22 de mayo del 2019, solamente puede alcanzar actividades internas de los partidos, agrupaciones y movimientos políticos, dirigidas a definir las candidaturas a los cargos de elección popular.

Cury señaló que “esas son las únicas actividades proselitista que la JCE puede reglamentar en virtud del mandato contenido en el párrafo IV del artículo 212 de la Constitución, y que la misma, citó como ejemplo, no alcanza actividades como la caminata que realizaron 63 jóvenes desde Santiago hasta Santo Domingo, para pedir respeto por la Constitución.

Cury, consideró que dicha caminata centró su objetivo en crear conciencia en la ciudadanía de los peligros para la democracia dominicana sobre la modificación constitucional para suprimir la reelección y por ende, la resolución de la JCE no aplica en este tipo de actividades.

“Como no se trata de un proselitismo dirigido a definir candidaturas a cargos de elección popular, escapa, lógicamente, a la reglamentación de la Junta Central Electoral”, reiteró el abogado.

Señaló que cualquier interpretación en sentido contrario a lo razonado precedentemente, constituiría un absurdo que le atribuiría a la JCE poder reglamentario que no tiene sobre derechos fundamentales distintos a los de elegir y ser elegido, “y cualquier intento, en virtud de dicha resolución, de impedir tal proselitismo que no tiene naturaleza electoral, violaría la libertad de reunión de aquellos que la promueven, consagrada en el artículo 48 de la Constitución”.

En ese sentido, apuntó que la Junta Central Electoral debe limitarse, en su potestad reglamentaria, a los aspectos consignados en la ley, sin restringir derechos constitucionales que rebasarían la esfera de su competencia.

“Por consiguiente, la defensa de la Constitución es un acto patriótico que debe ejercerse diariamente, al margen de que nos encontremos en una etapa preelectoral o electoral, puesto que lo ideal es promover una mayor cultura constitucional en todos los ciudadanos dominicanos”, agregó.

Explicó que el reglamento para la aplicación de la Ley No. 33-18 de Partidos, Agrupaciones y Movimientos Políticos sobre la celebración de primarias simultáneas, cuando se refiere al proselitismo político en el periodo de la precampaña, que debe ser objeto de regulación por parte de la Junta Central Electoral, en virtud de las disposiciones de la indicada Ley 33-18, lo define como “actividades internas de los partidos, agrupaciones y movimientos políticos dirigidas a definir las candidaturas a los cargos de elección popular”.

“El considerando No. 27 de dicho reglamento es revelador respecto al carácter restringido que tiene en dicha disposición el concepto de proselitismo político, en el sentido de referirse única y exclusivamente a las actividades internas de los partidos, agrupaciones y movimientos políticos dirigidas a definir las candidaturas a los cargos de elección popular. :

«Considerando: Que al tenor de la definición contenida en el Artículo 40 de la Ley sobre Partidos, Agrupaciones y Movimientos Políticos, «La precampaña es un periodo durante el cual los partidos, agrupaciones y movimientos políticos, realizan las actividades y el proselitismo interno de 1os precandidatos, con el propósito de definir las candidaturas a cargos de elección popular”, dijo.

Rememoró que así como Ernest Renan, definía a la nación como un plebiscito diario, la defensa del orden constitucional, es igualmente un esfuerzo constante que no puede ser limitado por ningún órgano del Estado, “toda vez que nuestra convivencia descansa esencialmente en el respeto de nuestro Supremo Estatuto Político. En consecuencia, las expresiones espontáneas que emanan de los diversos sectores sociales que actualmente se encuentran preocupados por la defensa del orden constitucional, no pueden ser reducidas ni suprimidas bajo ningún pretexto o circunstancia”.

Comparte esto: Twitter

Facebook

"
https://www.elviajero.com.do/category/politica/page/4,https://www.elviajero.com.do/adolfo-perez-pide-comision-de-la-verdad-para-matar-la-cultura-trujillista-con-la-nueva-politica/,"El dirigente político del PRM y empresario, Adolfo Pérez de León, dijo que la República…

El dirigente político del PRM y empresario, Adolfo Pérez de León, dijo que la República Dominicana superó la oscuridad, pero le quedan sombras, de la Era de Trujillo.

“Salimos del terror pero nadie pagó las consecuencias. Trujillo murió pero quedó el sistema que era tan antidemocrático como su forma de ejercer el poder”.

Dijo que el gran problema es que construimos instituciones sin romper con el sistema de impunidad. “Y por eso estamos ante una gran oportunidad para profundizar la democracia. El país debe dar las respuestas que tengan en mente a la gente siempre. Ya es la hora de salir de los consensos atrasados y que toman en cuenta a unos pocos.”

El aspirante a diputado por la circunscripción 1 del D.N., dijo que “la nueva política, debe abrazar la democracia como una forma de entendernos, no solo de elegir gobernantes.

«Una sociedad se construye para convivir, no para vencernos unos con otros», señaló.

Pero para convivir debe haber justicia”, dijo Pérez de León.

Propone que uno de los pilares de la nueva política debe ser promover que las heridas de las dictaduras sean cicatrizadas con una Comisión de la Verdad.

El ingeniero Pérez de León explicó que una Comisión de la Verdad es la única manera de que se establezca un testimonio válido de la verdad oficial.

Hay cientos de familias que fueron destrozadas y que todavía cargan con el dolor de las atrocidades de Trujillo y sus secuaces.

Esa gente, que dio tanto por nuestra libertad, merece que los políticos de hoy demos respuestas. Merece que se sepa la verdad sobre los hechos y crímenes. Merece poder ir a la Justicia a reclamar. Pero sobre todo, nuestro país, necesita verse a sí mismo para superar la cultura trujillista y acabar las dinámicas que no murieron con el dictador.

Alerta sobre la antipolítica

El dirigente dijo que la anti-política solo puede producir dos cosas: caos o dictaduras. “Cuando el diálogo entre los políticos y la sociedad no se da, se abre espacio a experimentos indeseables para cualquiera que crea en la libertad”.

Comparte esto: Twitter

Facebook

"
https://www.elviajero.com.do/category/politica/page/4,https://www.elviajero.com.do/el-bloque-de-diputados-jovenes-preocupados-por-aplicacion-de-la-cuota-de-la-juventud-instituida-en-la-ley-de-partidos-33-18/,"Santo Domingo

El bloque de diputados jóvenes de la Cámara de Diputados sostuvieron una reunión este lunes con el presidente de la Junta Central Electoral (JCE), Julio César Castaños Guzmán, donde externaron su preocupación sobre la aplicación de la cuota de la juventud instituida en la Ley de Partidos 33-18.

Los diputados Gloria Reyes y Jean Luis Rodríguez del PRM; Carlos Amarante y Víctor Fadul del PLD y Rogelio Alfonso Genao del PRSC, solicitaron al órgano electoral emitir un reglamento ya que la Ley 33-18 no establece la metodología para su aplicación.

El diputado por La Vega, Rogelio Alfonso Genao, propuso que la cuota juvenil sea empleada en cada nivel de elección para garantizar que cada partido deba presentar un mínimo de 10% de jóvenes en sus boletas en los cargos plurinominales como diputados, regidores y vocales.

“Con esta medida se garantizaría que los partidos tengan la obligación de presentar por lo menos 19 precandidatos a diputados para las primarias y los demás métodos de elección que establece la Ley”, expresó Genao.

La solicitud principal es que la junta reglamente la aplicación de las cuotas y que quede establecido con claridad cuál será el procedimiento a seguir en la postulación de candidatos y candidatas jóvenes

Los diputados también propusieron que esta cuota sea regulada de manera conjunta con la cuota de género en un mismo reglamento.

El artículo 54 de la Ley Electoral, sobre cuota de la juventud, establece que cada partido, agrupación o movimiento político postulará el diez por ciento de jóvenes hasta treinta y cinco (35) años de su propuesta nacional de las candidaturas.

“La Junta Central Electoral no admitirá listas de candidaturas para cargos de la propuesta nacional que no incluyan un mínimo del diez por ciento de candidaturas para la juventud. En los casos en que no se cumpliera con esta obligación, la Junta Central Electoral devolverá dicha lista al partido, agrupación o movimiento político que corresponda, para que en un plazo no mayor de setenta y dos horas cumpla con lo dispuesto; de lo contrario, no se aceptarán las listas de candidaturas para cargo de la propuesta nacional y declarará desierta la presentación de candidatos por el partido, agrupación o movimiento político en esa demarcación”, indica la normativa."
https://www.elviajero.com.do/category/politica/page/4,https://www.elviajero.com.do/el-aspirante-presidencial-luis-abinader-prepara-un-proyecto-para-convertir-en-una-ley-los-programas-de-asistencia-social-del/,"El aspirante presidencial Luis Abinader prepara un proyecto para convertir en una ley los programas…

El aspirante presidencial Luis Abinader prepara un proyecto para convertir en una ley los programas de asistencia social del gobierno, para lo cual solicitará el apoyo de todos los partidos, por tratarse de una inversión social que debe trascender el interés político.

Informó que en los próximos días presentará al Congreso Nacional un proyecto de Ley que garantice a las familias de menos recursos los derechos sociales que les corresponden, “para que nadie pueda estar en el futuro, aprovechándose de sus necesidades a cambio de sus votos. Espero que el Congreso declare de emergencia este proyecto y todos los partidos lo apoyemos”.

Garantizó que las familias que actualmente reciben los beneficios de solidaridad continuarán recibiéndolos, pero esta vez con mayores beneficios que vamos a duplicar, para ayudar a las madres y a las familias a salir verdaderamente de la pobreza.

“Para ello te entregaremos próximamente como garantía, una nueva tarjeta que hemos denominado LA DOBLE, porque vamos a duplicar las ayudas actuales”, aseguró.

Agregó que serán incluidas entre los beneficiarios todas las madres que de igual manera merezcan el apoyo del gobierno, y que por razones políticas no se les entrega en la actualidad.

“En definitiva, a las madres dominicanas, a todas sin discriminación política, perremeístas, peledeístas, de otros o de ningún partido, les quiero decir hoy que en el Gobierno del Cambio, les vamos a devolver su dignidad y sus derechos. Trabajaremos contigo para que tus sueños se conviertan en una realidad”, dice el mensaje.

“Desde ahora me comprometo a mantener, y a mejorar significativamente las ayudas de todos los programas de Solidaridad que ustedes, las madres de los sectores más vulnerables de la población reciben hoy”, expuso el economista y líder político en mensaje en video difundido por todas sus plataformas digitales con motivo de celebrarse este domingo el Día de las Madres.

Dijo que le duele decir que desde hace meses viene recorriendo los barrios de nuestro país, y observando con preocupación cómo la alegría natural de nuestras madres, se ha venido convirtiendo en angustia y desesperación.

Sé que la situación de pobreza, inseguridad y violencia en que las madres de los sectores populares viven hoy, no puede ser motivo de celebración alguna.

Yo sí sé que las más afectadas por esta situación de desesperanza y precariedad son ustedes, las amas de casa y madres solteras, que hoy están completamente desprotegidas simplemente porque no tienen una cuña o un padrino en el PLD, precisó.

¿Cómo no vivir en situación de angustia y desesperanza, cuando muchas de ustedes no saben si podrán conseguir o no, los trescientos pesos que necesitan para que sus hijos coman?, se preguntó.

Y mientras esa penosa realidad ocurre a diario en nuestros barrios, quienes ya tienen casi 20 años en el poder andan peleándose, buscando unos cómo pisotear nuestra Constitución y otros para volver a hacer lo mismo, pero peor.

No podemos hablar de reducción de la pobreza si los programas de solidaridad más que ayudar a las familias a salir de la precariedad en que viven, se usan solo para chantajear a cambio de un voto.

El mejor reconocimiento y más importante regalo que podemos hacer a ustedes, las madres y amas de casa dominicanas es, institucionalizar los programas sociales, elevándolos a categoría de Ley.

“En el gobierno del cambio que iniciaremos en 2020, protegerlas a ustedes será nuestra principal prioridad, ya no necesitarás dar tu voto a cambio para poder seguir contando con la ayuda que recibes hoy”, garantizó.

Comparte esto: Twitter

Facebook

"
https://www.elviajero.com.do/category/politica/page/5,https://www.elviajero.com.do/el-senador-pld-julio-cesar-valentin-entiende-que-el-presidente-danilo-medina-ya-debe-hablarle-al-pais-de-su-nueva-repostulacion/,"Santo Domingo

El senador por el Partido de la Liberación Dominicana por Santiago, Julio César Valentín entiende que el presidente Danilo Medina ya debe hablarle al país sobre una hipotética nueva repostulación suya

Sin embargo, el miembro del Comité Político de esa organización aclaró que esa es una posición muy personal debido a que no ostenta la vocería del primer mandatario de la nación.

El también expresidente de la Cámara de Diputados recordó que ya en una ocasión Medina Sánchez dijo que se iba a referir al tema de una posible nueva repostulación.

Entrevistado por Héctor Herrera Cabral en el programa D´AGENDA, que cada domingo se difunde por Telesistema Canal 11, Valentín Jiminían insistió en que es muy difícil uno perder la humildad y decirle al mandatario cuándo debe hacerlo.

Agregó que lo que no puede perder de vista el partido es empezar, y ya la Comisión Electoral que fue designada lo está haciendo, a ir manejando toda la agenda electoral que impone la ley de partidos, los reglamentos de la Junta y la propia normativa partidaria.

“Yo estimo que el presidente Danilo Medina debe hablarle al país, no soy su vocero, pero ya dijo en una ocasión que se iba a referir“, respondió el senador Valentín cuándo fue cuestionado en torno la fecha que el primer mandatario debería hablar para referirse al tema de una hipotética nueva repostulación suya que pasaría por otra reforma Constitucional.

Sostuvo que el PLD tiene la enorme responsabilidad de armonizar para cumplir escrupulosamente con esa agenda que están compelidos a ejecutar, como por ejemplo el caso de las alianzas que tienen que decir con quién van pactar, y el tema de las reservar que se deben reservar los dirigentes que tengan buenos perfiles y no tengan competencias, o lo que entienda el partido.

“Sí, sí, yo creo que el presidente hablará, tiene hasta antes de la fecha para la inscripción, pero estimo que el presidente nadie le va a predecir cuándo hablará y podría sorprendernos esta noche, mañana, pasado mañana o la próxima semana“, remachó el presidente del Comité Provincial del PLD en Santiago.

El congresista dijo que sería muy razonable que el jefe de Estado hable después de la reunión que tiene el partido el jueves 30 para adecuar los estatutos a lo que dispone la ley de partidos y la sentencia que a tales efectos pronunció el Tribunal Constitucional.

No obstante, volvió a precisar que se trata de una opinión muy personal ya que no habla como vocero de nadie.

Sobre su futuro político inmediato"
https://www.elviajero.com.do/category/politica/page/5,https://www.elviajero.com.do/el-presidente-del-prsc-antun-batlle-aseguro-que-la-sociedad-dominicana-esta-cansada-de-la-impunidad-y-la-pobreza/,"El presidente del Partido Reformista Social Cristiano (PRSC), Federico Antún Batlle (Quique), aseguró que la sociedad dominicana está cansada de la impunidad, la pobreza, la inequidad y de la indiferencia de las autoridades frente a los problemas que afectan al país.

Indicó que la población también está hastiada del deterioro de los sistemas de salud, educación, seguridad, agua potable y otros, lo que dijo afecta a la inmensa mayoría de los ciudadanos.

Quique Antún manifestó que ante la situación que sufren los dominicanos, el PRSC se convertirá en una alternativa como respuesta a los males que agobian a la nación.

“Estamos trabajando para que el Partido Reformista se convierta en una alternativa electoral para el 2020, sea una primera, segunda o tercera vía, como respuesta a los males que agobian a nuestra sociedad”, señaló.

Agregó que “la sociedad también está cansada de las grandes desigualdades sociales y de la indiferencia de las autoridades frente a los graves problemas que afectan a nuestro país”.

El presidente del PRSC habló en un acto celebrado en la sede principal de esa organización política, en la capital, donde dio la bienvenida a un grupo de ciudadanos de la sociedad civil de la provincia Sánchez Ramírez, quienes decidieron activarse políticamente en el reformismo y buscar presentarse como candidatos a diferentes cargos de elección popular en los comicios venideros. El grupo lo encabeza José Francisco de Jesús Dorvil Moronta (Quico Dorvil) y Pablo Andino José."
https://www.elviajero.com.do/category/politica/page/5,https://www.elviajero.com.do/danilistas-llenan-el-palacio-de-los-deportes/,"La actividad reeleccionista denominada «Distrito Nacional siempre con Danilo» estuvo encabezada por el ministro Administrativo…

La actividad reeleccionista denominada «Distrito Nacional siempre con Danilo» estuvo encabezada por el ministro Administrativo de la Presidencia y miembro del Comité Central del PLD, José Ramón Peralta y el ministro de Obras Públicas, Gonzalo Castillo y otros dirigentes de ese partido.

Cientos de personas también se dieron cita a expresar su «apoyo» a las obras que ha realizado el actual presidente de la República.

La actividad reeleccionista contó con la participación artística del cantante urbano Mozart La Para y la agrupación merenguera Los Hermanos Rosario.

Otros actos se realizan en Santo Domingo Este, Oeste, en Pedro Brand y Los Alcarrizos.

Comparte esto: Twitter

Facebook

"
https://www.elviajero.com.do/category/politica/page/5,https://www.elviajero.com.do/el-presidente-de-la-junta-central-electoral-asegura-que-aceptara-cualquier-decision-del-tribunal-constitucional-sobre-en-voto-de-arrastre/,"El presidente de la Junta Central Electoral, Julio Castaños Guzmán, dijo aceptará cualquier decisión dispuesta por el Tribunal Constitucional con relación al recurso interpuesto contra el voto de arrastre.

El magistrado se mostró de acuerdo con la judicialización de los procesos, ya que entiende que las jurisdicciones apoderadas del caso son las que tienen ahora la palabra final para resolver el tema, y el organismo que preside está presto a cumplir con el reglamento para el montaje de las elecciones que se aproximan.

Sobre las críticas por la falta de credibilidad que han manifestado algunos sectores en rechazo al arrastre, Castaños Guzmán dijo que no es un concurso de popularidad, sino que están frente a un proceso donde compiten dos leyes nuevas.

Hizo alusión al editorial publicado este jueves por el periódico Listín Diario sobre la disputa que ha generado el voto de arrastre en algunas jurisdicciones y en otras no, a raíz de una resolución de la Junta Central Electoral de cara a las elecciones de 2020. “Este editorial dice que el TC debería declarar no conforme con la Constitución y carente de razonabilidad el párrafo IV, porque contradice el artículo 92 de la misma Ley de Régimen Electoral que establece cuatro niveles de elección, sin arrastre, para salvar así el supremo derecho del ciudadano a elegir y ser elegido”.

Al ser cuestionado por los reporteros sobre qué opinaba sobre esa publicación respondió “Yo simplemente veo las instituciones actual”

Castaños Guzmán habló en esos términos al concluir la conferencia en el tercer Desayuno Por la Paz organizado por la Fundación Vida Sin Violencia, con el tema “El Voto como Instrumento de Paz”,

Durante su participación en la actividad realizada en el hotel El Embajador, el funcionario destacó el valor de la igualdad en el voto. “El día de las elecciones todos tenemos el mismo derecho al sufragio. El voto de un empresario vale igual que el de un ciudadano normal, es importante ver el voto como una fuente de paz, concluyó.

Comparte esto: Twitter

Facebook

"
https://www.elviajero.com.do/category/politica/page/5,https://www.elviajero.com.do/eddy-olivares-llama-a-la-jce-a-revisar-decision/,"La forma en como se aprobó la ley de Partidos, Movimientos y Organizaciones Políticas es una vergüenza para la democracia dominicana”, así catalogó Eddy Olivares, exmiembro de la Junta Central Electoral (JCE) la manera como fue sancionada la normativa que rige las agrupaciones políticas en la República Dominicana.

Olivares dijo que a pesar de que su puesta en ejecución es reciente ya provocó una decisión del Tribunal Constitucional que obliga a los partidos a realizar sus primarias internas con la metodología establecida en sus estatutos, dando así al traste con el mandato de dicha ordenanza que dictaba de forma directa la forma para elegir sus autoridades y candidatos.

“Desde que yo vi ese párrafo tercero me pareció un desatino desde el punto de vista técnico, desde el punto de vista de lo que tiene que ver con el texto de la ley de Partidos, yo pienso que ese es un parche muy mal pegado en esa ley y que el solo hecho de lo desacertado que fue pegar eso ahí justifica que el TC lo haya borrado”, indicó el exjuez de la JCE.

Al ser entrevistado en el programa Consensuando, que se transmite cada semana por el canal 19 de Cinevisión y que es conducido por Gustavo Sánchez y Víctor De Aza, el también coordinador de la comisión que elaborará la reglamentación para las alianzas en el Partido Revolucionario Moderno (PRM) dijo lo siguiente sobre la decisión del TC que derogó el artículo referente al método para celebrar las primarias:

“Eso está bien borrado, por lo desacertado, por el poco sentido que tenía que se colocara eso en una ley. Eso debe desaparecer, deberían recoger todas las ediciones de la ley de Partidos para que alguien de cualquier lugar no se encuentre y lea una cosa como esa. Desde ese punto de vista es una decisión correcta del Tribunal Constitucional, ese tipo de detalles no se establece en una ley, los estatutos son los que tienen que establecerlo”.

Olivares llamó a la JCE a revisar su propia decisión que establece el arrastre en solo seis provincias, privilegiando a los senadores de Santiago, La Vega, Monte Plata, el Distrito Nacional, Santo Domingo y San Cristóbal, al tiempo que afirmó que el órgano encargado de organizar los procesos electorales en el país puede tomar esta decisión de oficio.

Comparte esto: Twitter

Facebook

"
https://www.elviajero.com.do/category/politica/page/5,https://www.elviajero.com.do/danilistas-volvieron-a-tomar-las-calles-este-domingo-en-al-menos-seis-provincias-del-pais/,"Los partidarios del presidente Danilo Medina volvieron a ocupar este domingo las principales calles de al menos seis provincias importantes del país, para respaldar la obra de gobierno del mandatario y el Partido de la Liberación Dominicana (PLD).Miles de personas asistieron a cada uno de los actos de respaldo al mandatario en San Pedro de Macorís, Monte Plata, Puerto Plata, La Altagracia, San José de Ocoa y El Seibo.

Bajo el lema el “Progreso se construye trabajando”, cientos de jóvenes se fueron sumando en cada provincia a figuras importantes de esas comunidades, quienes reconocieron el éxito de la gestión de gobierno del presidente Medina.

Una de las actividades que más entusiasmo provocó fue la realizada en el polideportivo de San Pedro de Macorís, a la que asistieron miembros del Comité Central del PLD, legisladores, dirigentes medios miembros de los organismos de base, lo que convirtió la actividad en un multitudinario acto.

Entre los asistentes al acto estuvieron los miembros del Comité Central del partido oficialista Luis Miguel Piccirilo, Juana Vicente, Pedro Mota, Félix de Los Santos, José Domínguez y Rafaela Alburquerque, además los dirigentes Mercedes Rodríguez, Rubén Calcaño, Blas Henríquez y una gran cantidad de presidentes de organismos intermedios y de base.

Durante el desarrollo del acto, la diputada y miembro del Comité Central del PLD, Juana Vicente, destacó la obra de gobierno del presidente Medina, las cuales dijo han impactado de manera significativa en el desarrollo de esta provincia.

“El presidente Medina es un hombre que ha estado cerca de la gente y muestra de esto son las atenciones que han recibido las asociaciones de pescadores, los cacaoteros del Puerto de San José de los Llano, apicultores de Ramón Santana, Asociaciones de Mujeres del Puerto, Quisqueya, Consuelo y San José de los Llanos”, expresó la dirigente político.

Igualmente, destacó los aportes del gobierno en salud, con centro clínico y diagnóstico, 20 centros de Atención Primaria, la puesta en servicio del Sistema Nacional de Emergencia 911, estancias infantiles y los centros educativos que brindan servicios en la jornada extendida, por lo que, podemos exhibir la gestión más grande que presidente alguno en la historia del país haya realizado y tal como lo dice la frase el progreso se construye trabajando y usted presidente Medina trabaja sin descanso 24 horas al día, los 7 días de la semana.

A seguida planteó que por eso la popularidad del presidente Medina sobre pasa el 60% y que en San Pedro esperan la decisión del mandatario para respaldarle de forma contundente y mayoritariamente.

Además la juventud estuvo representada por Francis Santana, quien destacó el respaldo que ha recibido ese sector de parte del presidente Danilo Medina y aprovecho para hacerle un llamado a los jóvenes a que aprovechen la apertura del padrón del PLD para que se integren y puedan formar parte del partido.

Los organizadores de la actividad señalan que con estos actos el danilismo sigue mostrando que tiene el control a lo interno del Partido de la Liberación Dominicana, como lo han señalado altos dirigentes de su corriente.

Otras de las provincias donde se han celebrados estos actos son las provincias de Santiago, Elías Pina, Dajabón, Bahoruco, Independencia, Azua, San Cristóbal, Hato Mayor, Azua, La Romana, Samaná, María Trinidad Sánchez, Sánchez Ramírez, Santiago, Duarte y Hermanas Mirabal."
https://www.elviajero.com.do/category/politica/page/5,https://www.elviajero.com.do/prm-anuncio-que-el-proximo-miercoles-13-de-este-mes-hara-la-apertura-para-la-inscripcion-de-precandidaturas-a-cargos-de-eleccion-popular-a-nivel-municipal-congresua/,"La dirección ejecutiva del Partido Revolucionario Moderno (PRM) anunció ayer que a partir del próximo miércoles 13 de este mes hará la apertura para la inscripción de precandidaturas a cargos de elección popular a nivel municipal, congresual y presidencial de cara a las primarias del 6 de octubre.

El presidente de la Comisión de Elecciones Internas (CEI), Deligne Ascención, destacó que los requisitos para la inscripción de precandidaturas que serán efectuadas en los diferentes locales del partido, podrán ser verificados a través de la plataforma digital de esa organización.

“Este proceso de preinscripción de candidatos ha sido abierto en virtud del artículo 32 de la Ley 33-18”, dijo Ascención."
https://www.elviajero.com.do/category/politica/page/5,https://www.elviajero.com.do/la-comision-nacional-electoral-del-pld-fijo-para-el-26-de-junio-como-fecha-para-la-proclama-en-la-que-dara-a-conocer-la-lista-oficial-de-precandidatos/,"La Comisión Nacional Electoral del PLD fijó para el 26 de junio como fecha para la proclama en la que dará a conocer la lista oficial de precandidatos que participarán en la precampaña, para que la precampaña pueda iniciar el 7 de julio, como se establece en la Ley.

La tarea fundamental de las Comisiones Provinciales y Municipales del Partido de la Liberación Dominicana (PLD) es coordinar el proceso de inscripción de todas las precandidaturas de los niveles municipal y congresual, explicó Danilo Díaz, miembro de la Comisión Nacional Electoral peledeísta en la asamblea general realizada en la Casa Nacional del PLD.

La asamblea se desarrolló con una alta participación de los Presidentes de Comités Provinciales Municipales del PLD y los designados coordinadores de comisiones electores de los municipios y provincias en el salón Bienvenido Sandoval de la Casa Nacional del PLD.

Díaz explicó en detalle el cronograma de actividades elaborado por la Comisión Nacional Electoral que sirve de guía al proceso electoral interno, guiado por un Reglamento Electoral Interno redactado por la Comisión y pendiente de aprobación de la dirección del PLD, la Ley de Partidos y el Reglamento de Aplicación de esta Ley, que es la 33-18.

El también Secretario de Asuntos Electorales del PLD recordó a los dirigentes que asistieron a la asamblea, que ahora es a la Junta Central Electoral la que le corresponde, según los mandatos de la Ley, organizar, supervisar y arbitrar las elecciones primarias y al PLD preparar y gestionar el cumplimiento de los requerimientos establecidos por la Junta y la Ley de Partidos.

Danilo Díaz explicó que ante la prontitud en el cumplimiento de plazos se colocó en el cronogragrama, actividades para realizarse de inmediato, como es el caso de la capacitación técnica de las Comisiones Municipales Electorales con miras a la captura de los datos en la inscripción de precandidatos y precandidatas.

Adelantó Danilo Díaz que la fecha de inscripción de los precandidatos a nivel congresual y municipal se ha establecido entre el jueves 13 de junio al domingo 16 junio y que para el 17 de junio, las comisiones municipales electorales, deben entregar a la CNE todos los documentos del proceso de inscripción de pre-candidaturas.

Mediante un despacho de prensa de la Secretaría de Comunicaciones del PLD, se revela que Danilo Díaz hizo las explicaciones mostrando en pantalla gigante los plazos del cronograma y los establecidos en el Reglamento de Aplicación de la Ley de Partidos, los que entregó a los asistentes en el formato impreso.

Comparte esto: Twitter

Facebook

"
https://www.elviajero.com.do/category/politica/page/5,https://www.elviajero.com.do/andres-navarro-asegura-que-el-es-el-presidente-joven-y-maduro-que-el-pais-necesita-para-el-2020/,"SANTIAGO. El precandidato presidencial del Partido de la Liberación Dominicana (PLD), Andrés Navarro, manifestó que él representa el relevo confiable que amerita República Dominicana a partir del 2020, pues conjuga juventud con experiencia para desarrollar un proyecto de Nación centrado en el detalle de la vida de la gente.

Durante un encuentro con cientos de dirigentes políticos y comunitarios de la circunscripción 2 de Santiago que le manifestaron su respaldo, el precandidato planteó que la mejor manera del PLD renovar la confianza en el pueblo dominicano para el 2020 es presentando un relevo confiable.

“Para el 2020 se requiere de un perfil de político que sea joven, pero también que sea maduro. Ese es el perfil que hemos construido; Andrés Navarro es el Presidente joven y maduro para el 2020”, enfatizó.

Sostuvo que para ser un relevo confiable es necesario tener capacidad de innovación, formación y experiencia en la gestión pública, además de un discurso coherente con su práctica y su trayectoria porque eso es lo que genera confianza.

“Este es el gobierno que amerita más que nunca el país. Les está hablando alguien que va a generar el cambio en República Dominicana; lo suficientemente joven para generar el cambio, pero lo suficientemente maduro para que ese cambio sea confiable y seguro, basado en el conocimiento y la experiencia”, dijo.

Recordó que la cita es el 06 de octubre, fecha en que el PLD elegirá a su candidato presidencial y donde podrán votar no solamente los miembros del PLD, sino también cualquier ciudadano que quiera ir a apoyar a un precandidato. “Yo les espero ese día. Y ese candidato llamando Andrés Navarro estará en agosto del 2020 siendo el primer Presidente del territorio de República Dominicana”, sostuvo.

Aseguró que para generar esa confianza, está construyendo un proyecto de Nación, pues no se trata solamente de promocionar un nuevo perfil de candidato, sino una propuesta que pueda satisfacer las demandas de la población.

Comparte esto: Twitter

Facebook

"
https://www.elviajero.com.do/category/politica/page/5,https://www.elviajero.com.do/category/nacionales/,"EFE Miami Un total de siete personas, entre ellas una mujer embarazada, resultaron con heridas leves en un incendio que..."
