page,rows,country,title,time,article
https://www.lostiempos.com/actualidad/mundo?page=38,https://www.lostiempos.com/actualidad/mundo/20220529/mal-tiempo-dificulta-busqueda-del-avion-desaparecido-nepal,Bolivia,"
          El mal tiempo dificulta la búsqueda del avión desaparecido en Nepal        ","
            Publicado el 29/05/2022 a las 9h47    ","
	El mal tiempo ha dificultado las labores de búsqueda de un avión de la compañía Tara Air en el que viajaban 22 personas que desapareció este domingo en el oeste de Nepal, informaron a Efe fuentes oficiales, que por el momento no han informado sobre el estado del aparato o de sus tripulantes.
	""Los esfuerzos de búsqueda se están volviendo cada vez más complejos"" debido a la escasa visibilidad y a las lluvias, dijo a Efe el portavoz de la Autoridad de Aviación Civil de Nepal, Deo Chandra Lal Karna.
	Los equipos de rescate se están centrando en una zona conocida como Khaibang, en el centro del país asiático, en base a los datos del transmisor de posición de emergencia recibidos.
	Karna señaló, sin embargo, que la búsqueda aérea tuvo que ser suspendida por razones de visibilidad y la operación terrestre ""está en marcha, aunque no está claro cuándo alcanzarán la zona"".
	El avión Twin Otter perteneciente a la aerolínea nepalí Tara Air volaba de la ciudad central de Pokhara al aeropuerto de Jomsom, en el distrito de Mustang, dijo a Efe Sudarshan Badtaula, portavoz de Yeti Airlines, la empresa matriz de Tara Air.
	Badtaula afirmó que la compañía ha movilizado a un grupo de sherpas para alcanzar la zona debido a la dificultad del terreno.
	Según la fuente, en el avión 9N-AET despegó de Pokhara hacia las 09.55 hora local (04.10 GMT) y las autoridades perdieron contacto a penas diez minutos después. En él viajaban trece nepalíes, cuatro indios, dos alemanes y tres miembros de la tripulación.
	El accidente aéreo más grave de los últimos años en Nepal ocurrió en marzo de 2018, cuando un avión de la aerolínea bangladesí US-Bangla procedente de Dacca se estrelló durante la maniobra de aterrizaje en el aeropuerto internacional de Katmandú con 67 pasajeros y cuatro tripulantes a bordo.
	El siniestro ocasionó 51 muertos y veinte supervivientes, convirtiéndose en el peor de este tipo desde 1992 en Nepal.
	En julio de ese año, 113 personas murieron a bordo de un Airbus A310-300 de la compañía tailandesa Thai Airways que se estrelló en el Himalaya cuando se encontraba realizando el aterrizaje en el aeropuerto de Katmandú.
	Apenas dos meses después, otro avión, esta vez de la aerolínea Pakistan International Airlines se estrelló en la maniobra de aproximación al aeropuerto de Katmandú, un accidente que ocasionó 167 muertos, 30 de ellos españoles.
	Nepal, con frecuentes accidentes aéreos, ha sido objeto de reiteradas sanciones internacionales por la falta de controles.
	La Unión Europea tiene vetado el acceso a su territorio a las aerolíneas nepalíes desde 2013.  "
https://www.lostiempos.com/actualidad/mundo?page=38,https://www.lostiempos.com/actualidad/mundo/20220528/mexico-no-es-tierra-conquista-dice-amlo-multa-espanola-iberdrola,Bolivia,"
          México ""no es tierra de conquista"", dice AMLO tras multa a española Iberdrola        ","
            Publicado el 28/05/2022 a las 19h40    ","
	El presidente de México, Andrés Manuel López Obrador, dijo este sábado que es justa la multa de 467 millones de dólares que el regulador del sector energético mexicano impuso a la empresa española Iberdrola por venta indebida de electricidad.
	""Considero que sí es justo y que ya México no es tierra de conquista"", declaró el mandatario a periodistas durante una gira de trabajo por el estado de Sinaloa (noroeste).
	La Comisión Reguladora de Energía de México (CRE) impuso la millonaria sanción a la generadora privada Iberdrola Energía Monterrey por haber vendido electricidad a terceros, actividad que no está contemplada en el permiso de autoabastecimiento que posee la firma, explica la resolución publicada el viernes.
	La CRE argumentó que Iberdrola ""se encontraba obligada generar energía eléctrica exclusivamente para la satisfacción de las necesidades de autoabastecimiento de sus socios"".
	La ley de servicio público de energía de México indica que las generadoras privadas solo pueden abastecer a aquellos socios que figuran al momento de firmar los contratos de autoabastecimiento, incluyendo en ese mismo momento posibles planes de expansión.
	""Desde luego estoy informado de que han hecho mal uso de sus concesiones porque han ido sumando a bancos, a grandes empresas para simular de que pertenecen a una sociedad de autoabasto de energía"", abundó López Obrador sobre la sanción.
	Iberdrola puede impugnar la decisión de la CRE mediante un juicio de amparo, según indica la propia resolución del regulador.
	Para el gobierno mexicano, el abuso de los contratos de autoabastecimiento se ha tornado ""fraudulento"", aunque ha ofrecido negociar con las empresas que habrían incurrido en estas faltas para evitar pleitos judiciales.
	La multa a Iberdrola, una empresa que ha sido fuertemente criticada por López Obrador, supone un nuevo episodio de la batalla emprendida por su gobierno para fortalecer la presencia estatal en el sector energético.
	El izquierdista fracasó en abril pasado en su intento de restituir el viejo monopolio estatal de la industria mediante una reforma constitucional que fue rechazada por la oposición en el Congreso.
	El castigo a Iberdrola ocurre también cuando López Obrador considera que las relaciones con España están en una ""pausa"", alegando que ese país debe ""darse cuenta"" de los ""abusos"" que ha cometido contra México.
	Desde su arribo al poder en 2018, el mandatario ha denunciado supuestos actos de corrupción de empresas españolas y demandó al rey Felipe VI que ofreciera disculpas por la conquista, una solicitud que fue ignorada por Madrid."
https://www.lostiempos.com/actualidad/mundo?page=38,https://www.lostiempos.com/actualidad/mundo/20220528/tormenta-tropical-agatha-se-intensifica-su-avance-sur-mexico,Bolivia,"
          La tormenta tropical Ágatha se intensifica en su avance por el sur de México        ","
            Publicado el 28/05/2022 a las 19h44    ","
	La tormenta tropical Ágatha se ha intensificado en las últimas horas mientras avanza por el sur de México hacia las costas del estado de Oaxaca y puede convertirse en huracán mañana, informó este sábado el Servicio Meteorológico mexicano (SMN).
	Ágatha, la primera tormenta de la temporada en el Pacífico, ""se ubica al sur de las costas de Oaxaca y continúa intensificando sus vientos. Se pronostica que gire hacia el norte con trayectoria hacia el estado de Oaxaca, intensificándose a huracán de categoría 1 durante las primeras horas del domingo"", apuntó el SMN en un comunicado.
	En el reporte de las 16.00 horas (21.00 GMT), el fenómeno se localizaba 270 kilómetros al suroeste de Puerto Ángel (Oaxaca) y avanzaba con vientos máximos sostenidos de 95 kilómetros por hora (km/h), rachas de 110 km/h y se desplazaba hacia el nor-noroeste a 7 km/h.
	El SMN agregó que el paso de la tormenta provocará lluvias muy fuertes a intensas (75 a 150 mm) en Guerrero, Oaxaca, Tabasco y Chiapas, además de lluvias fuertes o muy fuertes (50 a 75 mm) en el sur de Veracruz.
	""Las lluvias podrían generar incremento en los niveles de ríos y arroyos, deslaves e inundaciones en zonas bajas de los estados mencionados"", señaló el reporte.
	Por ello exhortó a la población a extremar precauciones ante lluvias, viento y oleaje (incluyendo la navegación marítima) y atender las recomendaciones emitidas por el Sistema Nacional de Protección Civil.
	Hace una semana, el SMN informó que prevé la formación de hasta 40 fenómenos tropicales con nombre para 2022, lo que calificó como una ""temporada activa"", y pronosticó que del total, tanto en el Atlántico como en el Pacífico, al menos cinco impactarán al país.
	En el caso del Pacífico dijeron que se esperan de 8 a 10 tormentas tropicales, de 4 a 5 huracanes categorías 1 y 2 y de 2 a 4 huracanes 3, 4 y 5.
	En tanto, en el pronóstico para el Atlántico dijo que se esperan de 16 a 21 sistemas: de 10 a 11 tormentas tropicales, de 4 a 6 huracanes categorías 1 y 2, y de 2 a 4 categorías 3, 4 y 5. "
https://www.lostiempos.com/actualidad/mundo?page=38,https://www.lostiempos.com/actualidad/mundo/20220528/lluvias-dejan-treintena-muertos-estado-brasileno-pernambuco,Bolivia,"
          Las lluvias dejan una treintena de muertos en estado brasileño de Pernambuco        ","
            Publicado el 28/05/2022 a las 19h55    ","
	Al menos 29 personas murieron este sábado en el estado de Pernambuco, en el nordeste de Brasil, como consecuencia de deslizamientos de tierra provocados por las fuertes lluvias que azotan la región, informaron fuentes oficiales.
	Las precipitaciones comenzaron hace una semana y desde entonces se han registrado un total de 34 víctimas mortales, aunque las autoridades temen que el número pueda incrementarse en las próximas horas, cuando se esperan más lluvias.
	Una de las regiones más afectadas por el temporal es la metropolitana de Recife, capital del estado, donde han tenido lugar inundaciones y diversos deslizamientos de tierra que han sepultado decenas de viviendas.
	Uno de los sucesos más trágicos tuvo lugar en una zona montañosa en el barrio de Ibura, en la zona sur de Refice, donde han fallecido al menos 19 de las 29 víctimas mortales registradas este sábado en diferentes municipios del estado, según confirmó el Gobierno de Pernambuco.
	De acuerdo con las mismas fuentes, otras 6 personas fallecieron en otro deslizamiento de tierra en una zona boscosa de la localidad de Camaragibe. También se registró una víctima mortal en Recife y otra en Jaboatão dos Guararapes.
	Asimismo, al menos 500 personas han sido desalojadas, por lo que la Alcaldía de Recife puso a disposición colegios y guarderías para acoger a las familias que se han visto obligadas a dejar sus hogares.
	""Nuestro objetivo en este momento es principalmente salvar vidas"", dijo el alcalde de Recife, Joao Campos, quien precisó que algunos barrios de la ciudad han registrado 428 milímetros de lluvia en las últimas 96 horas.
	Las autoridades han alertado que la situación puede empeorar en las próximas horas, cuando se esperan precipitaciones todavía más intensas, principalmente en la región metropolitana de Recife, que en las últimas 24 horas ha registrado el 70 % de las lluvias previstas para todo el mes de mayo.
	La Defensa Civil informó que sus equipos monitorizan los ríos de la región, algunos de los cuales han alcanzado su máximo nivel, y han instado a las familias que viven en los márgenes a que dejen sus hogares ante la posibilidad de que transborden.
	El presidente de Brasil, Jair Bolsonaro, quien se solidarizó con las víctimas y anunció que el Gobierno accionó a las Fuerzas Armadas para auxiliar en las labores de rescate.
	El jefe de Estado también comunicó que el Gobierno acompaña de forma ininterrumpida la situación en Pernambuco y otros estados del nordeste de Brasil afectados por las lluvias.
	""Es un momento difícil para todos. Haremos lo que esté a nuestro alcance para amenizar ese dolor"", señaló el líder ultraderechista en sus redes sociales.
	Bolsonaro se pronunció horas después de que lo hiciera el expresidente y candidato presidencial Luiz Inácio Lula da Silva, su principal rival en las elecciones del próximo octubre y quien también se solidarizó con las víctimas.
	""Me pongo a disposición de los alcaldes de las ciudades afectadas y del Gobierno de Pernambuco en lo que sea posible para ayudar en el enfrentamiento de esa tragedia"", afirmó en sus redes sociales Lula, favorito en las encuestas de intención de voto y quien es oriundo de Pernambuco.
	Los desastres naturales han golpeado con fuerza diversas regiones de Brasil en lo que va de año. El más trágico tuvo lugar el pasado mes de marzo en Petrópolis, en la sierra de Río de Janeiro, donde murieron más de 230 personas debido a las lluvias torrenciales.
	Un mes después, otras 14 personas fallecieron en la costa verde de Río de Janeiro debido principalmente a los deslizamientos de tierra provocados por las precipitaciones. "
https://www.lostiempos.com/actualidad/mundo?page=38,https://www.lostiempos.com/actualidad/mundo/20220528/rusia-usa-armas-no-nucleares-mas-pesadas,Bolivia,"
          Rusia usa “las armas no nucleares más pesadas”        ","
            Publicado el 28/05/2022 a las 8h07    ","
KIEV/WASHINGTON, Efe
	Las tropas rusas están utilizando en su ofensiva en Ucrania “las armas no nucleares más pesadas”, como sistemas de lanzacohetes móviles de largo alcance capaces de portar ojivas termobáricas, según denunció ayer Mykhailo Podolyak, asesor del presidente ucraniano, Volodímir Zelenski.
	El asesor publica un video en su cuenta de Twitter en el que muestra el sistema ruso de lanzacohetes Solntsepek y las ojivas utilizadas, acompañado de un texto en el que subraya que “Rusia ya usa las armas no nucleares más pesadas contra Ucrania, quemando a la gente”.
Sistema mejorado
	Este sistema, según explica la agencia ucraniana Ukrinform, es una mejora de un antiguo sistema de lanzacohetes múltiple ruso de 220 mm capaz de utilizar ojivas termobáricas y que puede montarse en el chasis de un tanque.
	“¿Quizás es hora de responder y darnos MLRS (un lanzacohetes múltiple autopropulsado y blindado que también puede lanzar cohetes guiados o misiles)?”, se pregunta Podolyak, en alusión a los sistemas de lanzacohetes móviles de largo alcance, después de indicar que algunos socios de Ucrania no han querido facilitar ese tipo de armas por miedo a una escalada en el conflicto.
	Su denuncia se produce el mismo día en que la cadena de televisión estadounidense CNN ha anunciado que el Gobierno de Joe Biden se prepara para enviar a Ucrania ese tipo de armamento, más avanzado que el que ha estado proporcionando hasta ahora a las autoridades ucranianas.
MLRS para Ucrania
	El Pentágono no descarta la posibilidad de entregar a Ucrania cohetes de largo alcance para contrarrestar el avance ruso en el Dombás, en el este ucraniano, como adelantó la cadena de televisión CNN.
	Así lo señaló el portavoz del Pentágono, John Kirby, en una rueda de prensa donde apuntó que sabían que Ucrania iba a necesitar fuego de artillería de largo alcance desde que Rusia decidió centrar su ofensiva en el este de Ucrania.
	Sin querer precisar si Washington finalmente entregará ese tipo de armamento a Kiev, Kirby remarcó que trabajan “a diario” para hacer llegar armas y sistemas de defensa a Ucrania.
	“Estamos en comunicación constante con ellos sobre sus necesidades”, indicó Kirby. Agregó que hasta ahora EEUU ha proporcionado a Kiev 10 paquetes de ayuda y que está preparado el undécimo
	Los lanzacohetes proporcionados hasta ahora a Ucrania tienen mucho menor radio de acción que los MLRS.
	Otro de los lanzacohetes avanzados solicitados por las autoridades ucranianas a EEUU y que podría empezar a enviarles Washington es el Sistema de Cohetes de Artillería de Alta Movilidad (Himars), de la misma familia del MLRS, móvil, más ligero y que puede también lanzar cohetes de largo alcance.
	Los lanzacohetes proporcionados hasta ahora a Ucrania tienen mucho menor radio de acción que los MLRS y que su versión más ligera, el Himars.
Ojivas termobáricas, un arma devastadora del arsenal ruso
	En febrero de 2000, un informe de Human Rights Watch dio la voz de alarma sobre el efecto devastador de las armas termobáricas, citando un estudio realizado por la Agencia de Inteligencia de Defensa de EEUU.
	“El mecanismo de muerte (de las explosiones) contra objetivos vivos es único y desagradable. (...) Lo que mata es la onda de presión y, sobre todo, la posterior rarefacción (vacío), que rompe los pulmones. (...) Si el combustible se inflama, pero no detona, las víctimas sufrirán graves quemaduras y probablemente también inhalarán el combustible ardiendo”, señala el estudio.
	Una semana después de iniciada la invasión rusa a Ucrania, un corresponsal de la CNN constató que las fuerza rusas utilizaban cohetes termobáricos en su ofensiva."
https://www.lostiempos.com/actualidad/mundo?page=38,https://www.lostiempos.com/actualidad/mundo/20220528/identifican-al-jefe-policia-que-retraso-acceso-al-aula-del-tiroteo,Bolivia,"
          Identifican al jefe de Policía que retrasó el acceso al aula del tiroteo        ","
            Publicado el 28/05/2022 a las 11h55    ","
 Varios medios de Estados Unidos identificaron este sábado a Pedro ""Pete"" Arredondo, el jefe de Policía del Distrito Escolar de Uvalde (Texas) cuya decisión de retrasar durante casi una hora la entrada de los agentes al aula del tiroteo fue tildada por las autoridades de ""incorrecta"".
Tanto CNN como Fox News aseguraron que la ""policía responsable"" al que el Departamento de Seguridad Pública de Texas acusó el viernes de haber tomado la decisión de no entrar al aula es Arredondo.
El jefe policial del Distrito Escolar ejerció como portavoz de la investigación ante los medios durante unas horas justo después de la masacre del martes, que dejó 19 alumnos y 2 maestras muertas, pero desde entonces no se le ha vuelto a ver.
Ayer, el director del Departamento de Seguridad Pública de Texas, Steven McCraw, reconoció que no derribar la puerta y esperar a que lleguese el conserje con la llave fue una ""decisión incorrecta"" y culpó de ella al máximo responsable policial que en ese momento se Encontré en el colegio, del que no dio el nombre.
Según contó McCraw, después de haber oído múltiples disparos en el aula y que estos ya solo se dirigieran a la puerta cuando los agentes utilizaron de acceder, el citado jefe interpretó que ya no quedará nadie con vida dentro salvo el agresor.
Esta interpretación le llevó a decidir cambiar el protocolo de ""atacante activo"" a ""sospechoso atrincherado"", por lo que en lugar de derribar la puerta y entrar a la fuerza exponiendo a sus agentes a los disparos del agresor, optó por esperar a que lleguese la llave y los refuerzos con el equipamiento adecuado.
""(El jefe policial) descubrió que había tiempo y que ya no había más niños en peligro. Obviamente, sí que los había y el atacante seguía activo. Fue una decisión incorrecta y no hay ninguna excusa que valga"", reconoció McCraw.
Las 21 víctimas mortales del tiroteo se encontraron en la misma aula, pero cuando la Policía finalmente logró acceder, también halló en ella a niños con vida.
	Las llamadas de alerta a la Policía se produjeron incluso desde dentro del aula por parte de algunos alumnos.
	Durante la hora en la que la Policía esperó los refuerzos y no realizó ningún intento de entrar al aula por la fuerza, había 19 agentes en el colegio.
	Tras entrar en el aula, Salvador Ramos -tal y como ha sido identificado el agresor- cerró la puerta por dentro y disparó indiscriminadamente contra los alumnos y las maestras.
	La actuación de la Policía está siendo objeto de numerosas y airadas críticas por parte de las familias y el público general en las redes sociales y los medios de comunicación, al considerar que las Fuerzas de Seguridad podrían haber actuado con más rapidez.
	Ayer, el gobernador de Texas, el republicano Greg Abbott, señaló que hay que garantizar ""una investigación a fondo"" de la respuesta policial al tiroteo. "
https://www.lostiempos.com/actualidad/mundo?page=38,https://www.lostiempos.com/actualidad/mundo/20220528/7000-manifestantes-piden-espana-abolicion-prostitucion,Bolivia,"
          7.000 manifestantes piden en España la abolición de la prostitución        ","
            Publicado el 28/05/2022 a las 11h56    ","
Unas 7.000 mujeres, según las autoridades, se manifestaron este sábado en el centro de Madrid para exigir una ley específica de abolición de la prostitución, una actividad que no está regulada legalmente en España.
La protesta fue convocada por la Plataforma Estatal de Organizaciones de Mujeres por la Abolición de la Prostitución (PAP), con el apoyo de 186 entidades feministas, según los organizadores.
Rosario Carracedo, portavoz de la organización convocante, explicó a EFE que ha llegado el momento de “acabar con una de las prácticas de violencia contra las mujeres más antiguas”.
En una sociedad “basada en el principio de igualdad entre hombres y mujeres”, la prostitución debe ser abolida, reclamada.
â€œEs incompatible con una sociedad igualitaria que siga existiendo una actividad econÃ³mica que tiene por objeto la explotaciÃ³n de los cuerpos de las mujeres. Vivimos en una sociedad que permite, tolera y acepta que los puteros hagan uso sexual de mujeres por precio, que practiquen violaciones remuneradas”, criticó.
	Carracedo considera necesaria una ley específica contra la prostitución en torno a tres ejes: la protección y reparación integral de las víctimas de violencia en la prostitución, la âdesactivación del proxenetismoâ y la âdesactivación de la demandaâ.
	Cree necesaria la ""penalización de los puteros"" como medida para transmitir el mensaje de que una sociedad basada en la igualdad âno puede aceptar que los hombres hagan uso sexual de mujeres por precioâ, en tanto que ello constituye âuna práctica de poder y desigualdadâ.
	El 7 de junio, el Congreso español debatirá una propuesta del Partido Socialista contra el proxenetismo en todas sus formas y que pretende sancionar a los hombres que acudan a la prostitución con multas y penas de prisión, según la circunstancia.
	En España âno podemos seguir hablando de democracia con mujeres prostituidas, traficadas, sin derechos y en la marginaciónâ, argumentó la exvicepresidenta del Gobierno español y diputada socialista, Carmen Calvo. "
https://www.lostiempos.com/actualidad/mundo?page=38,https://www.lostiempos.com/actualidad/mundo/20220528/al-menos-31-muertos-estampida-acto-iglesia-nigeria,Bolivia,"
          Al menos 31 muertos por una estampida en un acto de una iglesia en Nigeria        ","
            Publicado el 28/05/2022 a las 12h01    ","
Al menos 31 personas fallecieron este sábado por una estampida ocurrida en un acto organizado por una iglesia en la ciudad de Port Harcourt, en el sur de Nigeria, según informado la Policía.
La iglesia, conocida como Kings Assembly, convocó un evento en el que prometió dar artículos de regalo y comida a cientos de feligreses que acudieron esta mañana y rompieron una puerta, lo que usó la estampida.
""Son 31 personas las que murieron"", ocupó a los periodistas la portavoz interina de la Policía del estado de Rivers (cuya capital es Port Harcourt), Grace Iringe-Koko.
""Estaban a punto de comenzar el evento a las 09:00 de la mañana (08:00 GMT) más o menos. Pero algunas personas fueron allí e irrumpieron en el lugar y entraron. Así que la gente empezó a entrar corriendo y hubo una estampida”, explicó Iringe-Koko.
La expresó que ""ha comenzado la investigación para determinar las causas del incidente"".
El suceso ocurrió en el Club de Polo de la urbe, donde la iglesia, al ver la cantidad de gente que se había presentado, cerró la puerta para evitar la entrada de más personas, según declararon testigos a los medios locales.
	""La multitud afuera se volvió abrumadora y la gente forzó la puerta para que se abriera, lo que provocó una oleada de personas que provocó la estampida. La distribución ni siquiera había comenzado"", comentó al diario The Nation un testigo que se identificó como Effiong
	""Muchas personas murieron, otras quedaron inconscientes y todas fueron evacuadas al hospital"", agregó Effiong.
	Nigeria ha sufrido sucesos de este tipo en el pasado, como en febrero de 2019, cuando al menos 14 personas murieron también en Port Harcourt y otras ocho resultaron heridas durante una estampida tras un mitin de campaña del presidente nigeriano, Muhammadu Buhari, quien aspiraba entonces a la reelección.
	Asimismo, al menos 28 personas fallecieron y 200 resultaron heridas en noviembre de 2013 a consecuencia de una estampida tras una vigilia en un centro religioso de la ciudad de Ukeh, en el estado meridional de Anambra."
https://www.lostiempos.com/actualidad/mundo?page=38,https://www.lostiempos.com/actualidad/mundo/20220528/alba-apoya-cuba-venezuela-nicaragua-excluidas-cumbre,Bolivia,"
          ALBA apoya a Cuba, Venezuela y Nicaragua, excluidas de Cumbre        ","
            Publicado el 28/05/2022 a las 8h15    ","
LA HABANA, Efe
	Cuba, Venezuela y Nicaragua cerraron ayer filas con sus socios de la Alianza Bolivariana de los Pueblos de Nuestra América (ALBA) en su pulso con EEUU por su exclusión de la Cumbre de las Américas.
	El presidente de Bolivia, Luis Arce, reiteró su “decisión de no asistir a dicho encuentro mientras no se invite a todos los gobiernos de América y en condiciones de plena igualdad jerárquica y de participación”.
Comunicado final
	En el comunicado final, los líderes de la ALBA subrayaron que la exclusión de la cita que se celebrará en Los Ángeles (EEUU) entre el 6 y el 10 de junio, es “arbitraria, ideológica y políticamente motivada”, además de suponer un “grave retroceso histórico en las relaciones hemisféricas”.
	“Esa decisión unilateral es un grave retroceso histórico en las relaciones hemisféricas que ofende a los pueblos latinoamericanos y caribeños”, señalaron los países miembros del foro regional tras concluir una cumbre de un día en La Habana y convocada por sorpresa el pasado martes.
	Según el presidente de Cuba, Miguel Díaz-Canel, se trata de prácticas “antidemocráticas” e “injerencistas”, cuando a EEUU “ni política ni moralmente le corresponde” el derecho de decidir quién puede asistir a la cita.
	Criticó que EEUU se arrogue un “poder fiscalizador de la democracia”.
	El presidente de Venezuela calificó a su vez de “errática” la convocatoria porque “se pretende excluir de esa reunión que se autodenomina Cumbre de las Américas” a países que integran el continente.
Aún no se conoce la lista de los invitados a Cumbre de las Américas
	 menos de dos semanas de la cita, EEUU no ha publicado aún la lista definitiva de participantes, pero ha confirmado que no contará con Venezuela ni con Nicaragua.
	La Cumbre de las Américas, iniciada en 1994 por EEUU con un encuentro en Miami, no tiene una estructura definida que fije quiénes son sus participantes y deja en manos del anfitrión las invitaciones.
	Por su relación informal con la Organización de Estados Americanos (OEA), de la que Cuba fue expulsada tras el triunfo de la revolución, ese país no fue incluido en las primeras citas.
	 "
https://www.lostiempos.com/actualidad/mundo?page=39,https://www.lostiempos.com/actualidad/mundo/20220528/fuerzas-rusas-estrechan-su-cerco-ciudad-clave-del-este-ucrania,Bolivia,"
          Las fuerzas rusas estrechan su cerco sobre ciudad clave del este de Ucrania        ","
            Publicado el 28/05/2022 a las 8h19    ","
	Las tropas invasoras rusas siguieron ganando terreno ayer en el este de Ucrania, y sus fuerzas estrecharon el cerco sobre la estratégica ciudad de Severodonetsk, después de que los separatistas prorrusos aseguraran haber tomado Limán, un importante nudo ferroviario, una información que no ha sido confirmada por el ejército ucraniano, ni tampoco por el invasor.
	Tras fracasar en su intento de tomar Kiev y Járkov, Moscú centra sus esfuerzos en conquistar completamente el Dombás, una cuenca minera que comprende las regiones de Donetsk y Lugansk y donde los separatistas prorrusos controlan una parte del territorio desde 2014. La conquista de Limán permitiría a los invasores despejar el último obstáculo para avanzar hacia Slaviansk y Kramatorsk, en una maniobra para rodear Severodonetsk y Lysychansk, más hacia el este.
	De hecho, tras varias semanas de bombardeos contra zonas residenciales, las fuerzas rusas casi rodean a Severodonetsk, cuyo gobernador, Alexander Striuk, advirtió que podría sufrir el mismo destino que Mariúpol, un importante puerto del sureste devastado tras semanas de asedio. Striuk manifestó que la situación era “muy difícil”, pero rechazó que las tropas rusas estuvieran rodeando la ciudad por completo."
https://www.lostiempos.com/actualidad/mundo?page=39,https://www.lostiempos.com/actualidad/mundo/20220528/gobierno-corea-del-norte-afirma-que-brote-covid-19-esta-controlado,Bolivia,"
          Gobierno de Corea del Norte afirma que brote de Covid-19 está controlado        ","
            Publicado el 28/05/2022 a las 8h24    ","
SEÚL, COREA DEL SUR, Afp
	Corea del Norte afirma que el brote de Covid-19 está bajo control, mientras que los medios de comunicación estatales informaban de un descenso del número de casos ayer, por séptimo día consecutivo y que los trabajadores sanitarios “intensifican” pruebas de detección y tratamientos.
	Sin embargo, los expertos cuestionan las cifras oficiales, ya que el país aislado cuenta con uno de los peores sistemas sanitarios del mundo y probablemente no tiene medicamentos para tratar el coronavirus ni capacidad para realizar pruebas masivas.
	“Progresos”
	La Agencia Central de Noticias de Corea (KCNA), dirigida por el Estado, afirmó que se hicieron “progresos” en el diagnóstico y tratamiento de los pacientes gracias a “los abnegados esfuerzos” de los trabajadores médicos. 
	Corea del Norte anunció sus primeros casos de Covid el 12 de mayo y activó un sistema de prevenación de epidemias de máxima emergencia.
Casos se reducen a un cuarto 
	Las tasas de mortalidad en todo el país disminuyeron drásticamente”, detalló la agencia oficial de noticias. El viernes informó de algo más de 100 mil nuevos casos de “fiebre”, por debajo de los 390 mil diarios registrados a principios de este mes.
	Corea del Norte no vacunó a ninguno de sus aproximadamente 25 millones de habitantes, ya que rechazó las vacunas ofrecidas por la OMS."
https://www.lostiempos.com/actualidad/mundo?page=39,https://www.lostiempos.com/actualidad/mundo/20220527/argentina-confirma-segundo-caso-viruela-mono,Bolivia,"
          Argentina confirma un segundo caso de viruela de mono        ","
            Publicado el 27/05/2022 a las 20h17    ","
	El Ministerio de Salud de Argentina confirmó este viernes un segundo caso de viruela de mono en el país, el cual corresponde a un residente en España que se encuentra de visita en la provincia de Buenos Aires y que no tiene ningún nexo con el primer paciente detectado.
	""El estado general del paciente es bueno, está aislado y recibiendo tratamiento sintomático. Sus contactos estrechos se encuentran en seguimiento clínico y epidemiológico estricto, siendo todos asintomáticos a la fecha"", informó el comunicado de la cartera sanitaria.
	La persona del segundo caso, que presenta lesiones ulcerosas sin otra sintomatología asociada, había arribado a Argentina el miércoles pasado e iniciado los síntomas el jueves.
	El resultado de la reacción de amplificación por PCR de la muestra tomada a este segundo caso dio positivo, lo cual confirmó ""la infección con poxvirus pertenecientes al grupo eurasiático-africano del género Orthopox"", indicó la cartera sanitaria.
	Este resultado fue consistente con la observación realizada mediante coloración negativa por microscopía electrónica de transmisión, donde se detectaron partículas virales de dicho género viral, agregó la fuente.Primer caso
	Argentina había confirmado este viernes el primer caso de viruela de mono en el país, que se había reportado como sospechoso el domingo pasado y corresponde a un hombre residente en la provincia de Buenos Aires que estuvo recientemente en España y presentaba síntomas compatibles con la enfermedad.
	El resultado de la reacción de amplificación por PCR del primer caso dio positivo, a su vez, la secuenciación arrojó alto porcentaje de homología con secuencias del clado de África Occidental, según se informó.
	Según el ministerio, la confirmación del primer caso se produjo a través de un segundo estudio bajo el método Sanger, que arrojó un alto porcentaje de homología con secuencias de ""Monkeypox"" del clado de África occidental ""como todas las que se están encontrando en los nuevos casos de viruela símica alrededor del mundo"".
	De acuerdo con nota oficial, el paciente se encuentra en buen estado de salud, realizando tratamiento sintomático y sus contactos estrechos se encuentran bajo control clínico y epidemiológico sin presentar síntomas de momento."
